,['prognosis']_Chikungunya,['prognosis']_Dengue,['prognosis']_Japanese_encephalitis,['prognosis']_Lyme_disease,['prognosis']_Malaria,['prognosis']_Plague,['prognosis']_Rift_Valley_fever,['prognosis']_Tungiasis,['prognosis']_West_Nile_fever,['prognosis']_Yellow_Fever,['prognosis']_Zika
290,1.0,6.061888124906263e-160,1.0,1.0,2.2360600945357307e-168,1.218382279344387e-27,1.0,6.556780511958858e-103,1.7070070155049933e-187,5.507449824430421e-71,1.0
291,1.0,5.0424559486963723e-160,1.0,1.0,1.3958467346580498e-166,2.757478937934248e-26,1.0,4.887398264022821e-105,1.6770847146125133e-188,2.8660204698578565e-70,1.0
292,1.0,6.936795593374791e-160,1.0,1.0,2.786365072318333e-166,4.578926145149112e-27,1.0,3.4172291079949776e-106,1.3574913656646435e-188,3.094442955269456e-70,1.0
293,1.0,1.295290207794139e-159,1.0,1.0,1.113001703748328e-167,2.487893133911739e-27,1.0,2.3510588310352174e-106,1.1396684297642163e-188,3.699854751018179e-70,1.0
294,1.0,6.19584689227735e-161,1.0,1.0,1.4152238810005655e-167,5.147937220581942e-27,1.0,1.6035570517549352e-104,2.9760397746418382e-189,2.3673201802377092e-70,1.0
295,1.0,4.4730809131607925e-161,1.0,1.0,5.469912645242334e-168,1.0649521203600349e-26,1.0,4.761128037802648e-105,7.064154051926906e-190,3.4231253916601746e-70,1.0
296,1.0,7.396641939740227e-160,1.0,1.0,6.118891723765911e-168,1.1011094579939368e-26,1.0,1.771184797324304e-105,1.714158852874284e-189,2.917012283937149e-70,1.0
297,1.0,5.397322211232196e-162,1.0,1.0,1.3551072533899122e-167,1.1315251434113533e-26,1.0,4.313385342126452e-105,2.171307825390727e-189,2.0284545942390916e-70,1.0
298,1.0,1.2923525925765528e-161,1.0,1.0,3.2330641088364794e-168,7.196644133755825e-27,1.0,1.0201733111023168e-105,9.98090578732052e-190,9.580372049908232e-71,1.0
299,1.0,6.184624803014088e-161,1.0,1.0,2.1205217550780605e-166,1.3087575132343483e-25,1.0,2.3536730824832023e-107,3.045537817515703e-190,5.586400389599633e-71,1.0
300,1.0,2.790317684519194e-161,1.0,1.0,8.775639088583992e-167,7.21953016589926e-28,1.0,4.574209355600682e-106,6.591442140586407e-190,1.6618912164522578e-72,1.0
301,1.0,1.7073571416070322e-160,1.0,1.0,1.8406067737443446e-169,2.2164606965981976e-27,1.0,6.080303757586362e-107,1.9732695677233047e-190,5.420520609148334e-70,1.0
302,1.0,1.0051752082185972e-161,1.0,1.0,1.0784155999394035e-169,1.0913549157137026e-26,1.0,3.1626120315619643e-106,2.284812543628263e-190,1.1473320742382995e-69,1.0
